,2013_01_01_NDVI,2013_01_17_NDVI,2013_02_02_NDVI,2013_02_18_NDVI,2013_03_06_NDVI,2013_03_22_NDVI,2013_04_07_NDVI,2013_04_23_NDVI,2013_05_09_NDVI,2013_05_25_NDVI,2013_06_10_NDVI,2013_06_26_NDVI,2013_07_12_NDVI,2013_07_28_NDVI,2013_08_13_NDVI,2013_08_29_NDVI,2013_09_14_NDVI,2013_09_30_NDVI,2013_10_16_NDVI,2013_11_01_NDVI,2013_11_17_NDVI,2013_12_03_NDVI,2013_12_19_NDVI,2014_01_01_NDVI,2014_01_17_NDVI,2014_02_02_NDVI,2014_02_18_NDVI,2014_03_06_NDVI,2014_03_22_NDVI,2014_04_07_NDVI,2014_04_23_NDVI,2014_05_09_NDVI,2014_05_25_NDVI,2014_06_10_NDVI,2014_06_26_NDVI,2014_07_12_NDVI,2014_07_28_NDVI,2014_08_13_NDVI,2014_08_29_NDVI,2014_09_14_NDVI,2014_09_30_NDVI,2014_10_16_NDVI,2014_11_01_NDVI,2014_11_17_NDVI,2014_12_03_NDVI,2014_12_19_NDVI,2015_01_01_NDVI,2015_01_17_NDVI,2015_02_02_NDVI,2015_02_18_NDVI,2015_03_06_NDVI,2015_03_22_NDVI,2015_04_07_NDVI,2015_04_23_NDVI,2015_05_09_NDVI,2015_05_25_NDVI,2015_06_10_NDVI,2015_06_26_NDVI,2015_07_12_NDVI,2015_07_28_NDVI,2015_08_13_NDVI,2015_08_29_NDVI,2015_09_14_NDVI,2015_09_30_NDVI,2015_10_16_NDVI,2015_11_01_NDVI,2015_11_17_NDVI,2015_12_03_NDVI,2015_12_19_NDVI,2016_01_01_NDVI,2016_01_17_NDVI,2016_02_02_NDVI,2016_02_18_NDVI,2016_03_05_NDVI,2016_03_21_NDVI,2016_04_06_NDVI,2016_04_22_NDVI,2016_05_08_NDVI,2016_05_24_NDVI,2016_06_09_NDVI,2016_06_25_NDVI,2016_07_11_NDVI,2016_07_27_NDVI,2016_08_12_NDVI,2016_08_28_NDVI,2016_09_13_NDVI,2016_09_29_NDVI,2016_10_15_NDVI,2016_10_31_NDVI,2016_11_16_NDVI,2016_12_02_NDVI,2016_12_18_NDVI,2017_01_01_NDVI,2017_01_17_NDVI,2017_02_02_NDVI,2017_02_18_NDVI,2017_03_06_NDVI,2017_03_22_NDVI,2017_04_07_NDVI,2017_04_23_NDVI,2017_05_09_NDVI,2017_05_25_NDVI,2017_06_10_NDVI,2017_06_26_NDVI,2017_07_12_NDVI,2017_07_28_NDVI,2017_08_13_NDVI,2017_08_29_NDVI,2017_09_14_NDVI,2017_09_30_NDVI,2017_10_16_NDVI,2017_11_01_NDVI,2017_11_17_NDVI,2017_12_03_NDVI,2017_12_19_NDVI,2018_01_01_NDVI,2018_01_17_NDVI,2018_02_02_NDVI,2018_02_18_NDVI,2018_03_06_NDVI,2018_03_22_NDVI,2018_04_07_NDVI,2018_04_23_NDVI,2018_05_09_NDVI,2018_05_25_NDVI,2018_06_10_NDVI,2018_06_26_NDVI,2018_07_12_NDVI,2018_07_28_NDVI,2018_08_13_NDVI,2018_08_29_NDVI,2018_09_14_NDVI,2018_09_30_NDVI,2018_10_16_NDVI,2018_11_01_NDVI,2018_11_17_NDVI,2018_12_03_NDVI,2018_12_19_NDVI,2019_01_01_NDVI,2019_01_17_NDVI,2019_02_02_NDVI,2019_02_18_NDVI,2019_03_06_NDVI,2019_03_22_NDVI,2019_04_07_NDVI,2019_04_23_NDVI,2019_05_09_NDVI,2019_05_25_NDVI,2019_06_10_NDVI,2019_06_26_NDVI,2019_07_12_NDVI,2019_07_28_NDVI,2019_08_13_NDVI,2019_08_29_NDVI,2019_09_14_NDVI,2019_09_30_NDVI,2019_10_16_NDVI,2019_11_01_NDVI,2019_11_17_NDVI,2019_12_03_NDVI,2019_12_19_NDVI,2020_01_01_NDVI,2020_01_17_NDVI,2020_02_02_NDVI,2020_02_18_NDVI,2020_03_05_NDVI,2020_03_21_NDVI,2020_04_06_NDVI,2020_04_22_NDVI,2020_05_08_NDVI,2020_05_24_NDVI,2020_06_09_NDVI,2020_06_25_NDVI,2020_07_11_NDVI,2020_07_27_NDVI,2020_08_12_NDVI,2020_08_28_NDVI,2020_09_13_NDVI,2020_09_29_NDVI,2020_10_15_NDVI,2020_10_31_NDVI,2020_11_16_NDVI,2020_12_02_NDVI,2020_12_18_NDVI,2021_01_01_NDVI,2021_01_17_NDVI,2021_02_02_NDVI,2021_02_18_NDVI,2021_03_06_NDVI,2021_03_22_NDVI,2021_04_07_NDVI,2021_04_23_NDVI,2021_05_09_NDVI,2021_05_25_NDVI,2021_06_10_NDVI,2021_06_26_NDVI,system:index
405,0.422375,0.5595,0.572625,0.64325,0.533875,0.512,0.52675,0.50425,0.802,0.923,0.777125,0.707125,0.85125,0.67775,0.628,0.7275,0.93825,0.804625,0.750625,0.489,0.531625,0.469875,0.5065,0.46275,0.635625,0.559875,0.67275,0.5815,0.603625,0.434,0.656625,0.73975,0.9035,0.887375,0.94525,0.75025,0.353625,0.284125,0.828625,0.8265,0.864375,0.729875,0.6475,0.415,0.437625,0.568875,0.508125,0.515125,0.63925,0.607625,0.607875,0.536,0.499,0.776625,0.879375,0.860625,0.9445,0.735875,0.2615,0.154625,0.325625,0.602375,0.80325,0.7685,0.472625,0.5755,0.530625,0.482125,0.415625,0.49075,0.60325,0.601625,0.689375,0.604375,0.564,0.448875,0.548125,0.752875,0.858625,0.090875,0.796875,0.067625,0.315,0.107875,0.698,0.3015,0.735,0.700625,0.453375,0.391,0.623,0.52775,0.587625,0.525875,0.6765,0.608,0.61725,0.526625,0.525625,0.805625,0.8605,0.94375,0.702875,0.469125,0.566,0.958625,0.267625,0.73625,0.569625,0.8455,0.717625,0.683875,0.502125,0.554375,0.594,0.594,0.571125,0.67675,0.676,0.677625,0.656625,0.703375,0.688875,0.57575,0.8945,0.754375,0.76625,0.616875,0.465375,0.34275,0.780125,0.976625,0.908125,0.7615,0.529875,0.42775,0.5775,0.736625,0.684625,0.582875,0.714625,0.6645,0.702875,0.64425,0.63025,0.79675,0.97575,0.994,0.975125,0.757125,0.20975,0.594625,0.64225,0.828625,0.7795,0.868375,0.8545,0.64825,0.60325,0.629,0.5465,0.58825,0.619125,0.628875,0.762625,0.7515,0.5615,0.57625,0.800125,0.91575,1.1955,0.568125,0.843125,0.1725,0.294125,0.83875,0.816,0.787,0.795625,0.745375,0.62175,0.487625,0.531,0.663375,0.653125,0.468125,0.568125,0.590125,0.658625,0.51775,0.488,0.451875,0.888125,1.002875,0.69425,0.876875,0.050625
406,0.422375,0.5595,0.572625,0.64325,0.533875,0.512,0.52675,0.50425,0.802,0.923,0.777125,0.707125,0.85125,0.67775,0.628,0.7275,0.93825,0.804625,0.750625,0.489,0.531625,0.469875,0.5065,0.46275,0.635625,0.559875,0.67275,0.5815,0.603625,0.434,0.656625,0.73975,0.9035,0.887375,0.94525,0.75025,0.353625,0.284125,0.828625,0.8265,0.864375,0.729875,0.6475,0.415,0.437625,0.568875,0.508125,0.515125,0.63925,0.607625,0.607875,0.536,0.499,0.776625,0.879375,0.860625,0.9445,0.735875,0.2615,0.154625,0.325625,0.602375,0.80325,0.7685,0.472625,0.5755,0.530625,0.482125,0.415625,0.49075,0.60325,0.601625,0.689375,0.604375,0.564,0.448875,0.548125,0.752875,0.858625,0.090875,0.796875,0.067625,0.315,0.107875,0.698,0.3015,0.735,0.700625,0.453375,0.391,0.623,0.52775,0.587625,0.525875,0.6765,0.608,0.61725,0.526625,0.525625,0.805625,0.8605,0.94375,0.702875,0.469125,0.566,0.958625,0.267625,0.73625,0.569625,0.8455,0.717625,0.683875,0.502125,0.554375,0.594,0.594,0.571125,0.67675,0.676,0.677625,0.656625,0.703375,0.688875,0.57575,0.8945,0.754375,0.76625,0.616875,0.465375,0.34275,0.780125,0.976625,0.908125,0.7615,0.529875,0.42775,0.5775,0.736625,0.684625,0.582875,0.714625,0.6645,0.702875,0.64425,0.63025,0.79675,0.97575,0.994,0.975125,0.757125,0.20975,0.594625,0.64225,0.828625,0.7795,0.868375,0.8545,0.64825,0.60325,0.629,0.5465,0.58825,0.619125,0.628875,0.762625,0.7515,0.5615,0.57625,0.800125,0.91575,1.1955,0.568125,0.843125,0.1725,0.294125,0.83875,0.816,0.787,0.795625,0.745375,0.62175,0.487625,0.531,0.663375,0.653125,0.468125,0.568125,0.590125,0.658625,0.51775,0.488,0.451875,0.888125,1.002875,0.69425,0.876875,0.05075
407,0.543375,0.767125,0.831375,0.86575,0.59675,0.485375,0.554,0.587375,0.815,0.957875,0.80825,0.4315,0.598625,0.33775,0.12675,0.998625,0.56425,1.0365,0.893625,0.6145,0.525,0.460125,0.585375,0.68325,0.817375,0.81125,0.788125,0.539875,0.565625,0.576875,0.748125,0.899625,0.893625,0.90575,0.79475,0.748,0.484,0.8555,0.79,1.013625,0.99075,0.89325,0.86375,0.515,0.51525,0.646625,0.696125,0.835875,0.912375,0.73575,0.568125,0.559875,0.62425,0.875625,0.876125,0.945625,0.984,0.62175,0.956375,0.676625,0.4705,0.9465,0.99775,1.001,0.820125,0.854125,0.528375,0.492875,0.621375,0.63675,0.633375,0.763625,0.669375,0.557875,0.584625,0.584625,0.630875,0.903625,0.9365,0.84325,0.464875,0.1825,0.262875,0.2305,1.00875,0.6985,0.987125,1.01425,0.921,0.557375,0.506125,0.68975,0.71,0.768625,0.709125,0.6665,0.609,0.57275,0.552625,0.830375,0.891375,0.993,0.82475,0.653125,1.028875,0.38275,0.335,1.017625,0.600375,1.001875,0.813625,0.693625,0.477,0.52425,0.709875,0.709875,0.679625,0.77175,0.77175,0.713875,0.66475,0.72975,0.7325,0.489125,0.8965,0.723125,1.02975,0.409875,0.50875,0.44875,0.60275,1.148,0.996125,0.866,0.898375,0.531875,0.597625,0.72275,0.741125,0.747875,0.796875,0.708625,0.734125,0.694375,0.690875,0.803875,0.896125,0.952875,1.001125,0.9185,0.739375,0.55875,0.371,0.9255,1.03775,1.003625,0.97,0.749125,0.651,0.660625,0.642875,0.750875,0.758125,0.78275,0.82675,0.77825,0.628125,0.629875,0.876875,0.9485,0.94825,0.936625,0.781125,0.622,0.88175,1.0145,0.985,1.065625,0.63675,0.888625,0.744375,0.536375,0.6475,0.65375,0.740625,0.83775,0.809875,0.737875,0.689625,0.62175,0.63275,0.687625,0.946625,0.91825,0.25825,0.47325,0.050875
408,0.5215,0.61325,0.543875,0.696,0.67125,0.58875,0.73225,0.668375,0.774,0.899375,0.729625,0.707125,0.85125,0.861625,0.76275,0.813625,0.91475,0.913375,0.89725,0.608625,0.531625,0.607875,0.6015,0.61025,0.6245,0.620125,0.693,0.5815,0.715125,0.570875,0.695375,0.77975,0.889,0.887375,0.8835,0.756125,0.3545,0.284125,0.828625,0.81275,0.889375,0.740125,0.74325,0.540375,0.544875,0.697125,0.49125,0.64275,0.643,0.6535,0.73475,0.536,0.6415,0.76525,0.873,0.79325,0.952125,0.621,0.250375,0.174,0.311,0.781125,0.792625,0.7685,0.706875,0.769625,0.49625,0.503375,0.521625,0.5135,0.703,0.661625,0.702,0.6205,0.62775,0.5725,0.522875,0.761875,0.812625,0.090875,0.796875,0.08175,0.3395,0.40525,0.698,0.3015,0.802125,0.807,0.648125,0.614,0.623,0.643,0.571,0.63475,0.65825,0.6425,0.7425,0.57175,0.5845,0.793,0.8405,0.91,0.702875,0.582,0.566,0.9915,0.38675,0.808375,0.7315,0.8455,0.835,0.842875,0.612125,0.638375,0.639625,0.639625,0.60575,0.632625,0.655,0.67475,0.656625,0.731125,0.688875,0.57575,0.889,0.671375,0.72375,0.47775,0.465375,0.34275,0.780125,0.968875,0.908125,0.84,0.697625,0.6235,0.559875,0.66175,0.655375,0.684125,0.714625,0.702375,0.702875,0.770375,0.7695,0.831875,0.894,0.877,0.94425,0.52475,0.19725,0.6435,0.8015,0.828625,0.8675,0.9355,0.8455,0.8035,0.690625,0.629,0.673125,0.678625,0.733125,0.68325,0.764125,0.7515,0.714,0.724,0.826375,0.918375,1.190625,0.5395,0.800125,0.161875,0.363625,0.83875,0.816,0.847875,0.8305,0.828375,0.754375,0.61275,0.62625,0.64275,0.653125,0.57425,0.620125,0.626375,0.690375,0.657625,0.614375,0.605625,0.88775,1.002875,0.967,0.5985,0.051
409,0.422375,0.5595,0.572625,0.64325,0.533875,0.512,0.52675,0.50425,0.802,0.923,0.777125,0.707125,0.85125,0.67775,0.628,0.7275,0.93825,0.804625,0.750625,0.489,0.531625,0.469875,0.5065,0.46275,0.635625,0.559875,0.67275,0.5815,0.603625,0.434,0.656625,0.73975,0.9035,0.887375,0.94525,0.75025,0.353625,0.284125,0.828625,0.8265,0.864375,0.729875,0.6475,0.415,0.437625,0.568875,0.508125,0.515125,0.63925,0.607625,0.607875,0.536,0.499,0.776625,0.879375,0.860625,0.9445,0.735875,0.2615,0.154625,0.325625,0.602375,0.80325,0.7685,0.472625,0.5755,0.530625,0.482125,0.415625,0.49075,0.60325,0.601625,0.689375,0.604375,0.564,0.448875,0.548125,0.752875,0.858625,0.090875,0.796875,0.067625,0.315,0.107875,0.698,0.3015,0.735,0.700625,0.453375,0.391,0.623,0.52775,0.587625,0.525875,0.6765,0.608,0.61725,0.526625,0.525625,0.805625,0.8605,0.94375,0.702875,0.469125,0.566,0.958625,0.267625,0.73625,0.569625,0.8455,0.717625,0.683875,0.502125,0.554375,0.594,0.594,0.571125,0.67675,0.676,0.677625,0.656625,0.703375,0.688875,0.57575,0.8945,0.754375,0.76625,0.616875,0.465375,0.34275,0.780125,0.976625,0.908125,0.7615,0.529875,0.42775,0.5775,0.736625,0.684625,0.582875,0.714625,0.6645,0.702875,0.64425,0.63025,0.79675,0.97575,0.994,0.975125,0.757125,0.20975,0.594625,0.64225,0.828625,0.7795,0.868375,0.8545,0.64825,0.60325,0.629,0.5465,0.58825,0.619125,0.628875,0.762625,0.7515,0.5615,0.57625,0.800125,0.91575,1.1955,0.568125,0.843125,0.1725,0.294125,0.83875,0.816,0.787,0.795625,0.745375,0.62175,0.487625,0.531,0.663375,0.653125,0.468125,0.568125,0.590125,0.658625,0.51775,0.488,0.451875,0.888125,1.002875,0.69425,0.876875,0.051125
410,0.535,0.767125,0.796125,0.838125,0.6365,0.584375,0.655875,0.587375,0.812,0.93825,0.80825,0.497,0.698625,0.829375,0.15875,0.998625,1.026375,1.049625,0.931,0.74675,0.6935,0.59225,0.58125,0.6885,0.794,0.816125,0.804125,0.57325,0.68175,0.604375,0.787,0.895125,1.0045,0.90575,0.951,0.83975,0.5605,0.881875,0.91425,1.009375,1.002625,0.89325,0.864,0.5965,0.5175,0.695625,0.696125,0.835875,0.861625,0.718125,0.630125,0.597375,0.62425,0.899875,0.879,0.93175,1.043375,0.685375,1.024,0.676625,0.525875,0.931875,0.99775,1.01025,0.869,0.854125,0.6315,0.569375,0.609875,0.633125,0.613125,0.71075,0.704,0.578375,0.64,0.609125,0.63475,0.878625,0.909875,0.874125,0.46075,0.199625,0.262875,0.33575,1.00625,0.76225,0.97775,1.0185,0.855125,0.687875,0.584,0.67575,0.71,0.746375,0.672375,0.6725,0.655875,0.635125,0.552625,0.833125,0.911375,1.015625,1.043375,0.653125,0.134,0.393625,0.591875,1.046625,0.787375,1.001875,0.775875,0.783,0.670375,0.60375,0.630125,0.630125,0.68475,0.77175,0.747875,0.70075,0.70325,0.751375,0.746875,0.81375,0.8965,0.742875,1.022375,0.179125,0.4295,0.4485,0.56025,1.143625,1.007375,0.9115,0.778125,0.531875,0.597625,0.726375,0.741125,0.746,0.77975,0.7655,0.745625,0.7045,0.760625,0.82675,0.934375,0.97425,0.99975,0.945,0.981125,0.202875,0.371,0.94775,1.037375,1.022375,0.939875,0.803625,0.743,0.709875,0.672375,0.749125,0.758125,0.7745,0.788625,0.77825,0.625875,0.698375,0.876875,0.9485,0.954375,0.95475,0.299875,0.7875,0.81425,0.68275,0.963125,1.065625,0.789375,0.888625,0.73725,0.60025,0.647125,0.634,0.68875,0.73825,0.735375,0.698625,0.718875,0.670625,0.58775,0.6695,0.88075,0.91825,0.332,0.66525,0.05125
411,0.543125,0.757375,0.74,0.775375,0.648375,0.628625,0.652875,0.6075,0.8365,0.957875,0.84625,0.539125,0.8165,0.42275,0.08,0.89775,0.80025,1.02625,0.97275,0.691875,0.68,0.62725,0.67075,0.73775,0.78675,0.7785,0.7755,0.618875,0.656875,0.607625,0.762,0.842625,0.905875,0.90575,0.91125,0.869375,0.218125,0.50575,0.756125,0.99825,0.99325,0.908375,0.89625,0.598,0.596125,0.700125,0.697375,0.835875,0.81825,0.706875,0.64375,0.62075,0.657875,0.882,0.88175,0.9415,1.043375,0.56375,1.032375,0.527625,0.683125,0.921875,0.987875,1.008875,0.90375,0.854125,0.625625,0.568,0.619125,0.64625,0.608625,0.72225,0.684625,0.65925,0.584625,0.584625,0.64975,0.8935,0.9365,0.86525,0.464875,0.1825,0.262875,0.621625,1.030875,0.748,1.001125,1.01425,0.921,0.66175,0.63425,0.678125,0.705875,0.698375,0.709125,0.67075,0.677375,0.60125,0.6015,0.825,0.907625,0.9955,0.82475,0.752375,1.042375,0.38275,0.11225,0.988125,1.14525,1.023,0.72325,0.817,0.67725,0.6975,0.700875,0.700875,0.715875,0.748125,0.723375,0.698125,0.69475,0.752625,0.774,0.489125,0.917375,0.74025,1.01875,0.3895,0.45275,0.4445,0.56225,1.162375,0.985625,0.906125,0.853375,0.688375,0.687375,0.74125,0.749125,0.736875,0.751,0.708625,0.777375,0.729,0.77425,0.803875,0.9335,0.990875,1.0175,0.986875,0.688375,0.587125,0.401125,0.931125,1.0695,1.003625,0.963375,0.818625,0.746375,0.72275,0.72025,0.766,0.752,0.76325,0.788625,0.749125,0.701625,0.664,0.888,0.917375,0.991625,0.799375,0.49225,0.59325,0.87525,0.90775,0.971625,1.032625,0.66225,0.8855,0.78625,0.65725,0.68225,0.66975,0.686875,0.723375,0.69375,0.684625,0.710625,0.65175,0.620375,0.6695,0.946625,0.91825,0.376,0.47325,0.051375
412,0.568875,0.7805,0.77325,0.785625,0.715,0.65875,0.67325,0.688,0.7425,0.960875,0.855875,0.544875,0.322,0.132625,0.929125,0.59125,1.18775,1.017,0.95275,0.852625,0.721625,0.732,0.774375,0.760375,0.819375,0.79275,0.78125,0.60025,0.592,0.668875,0.731375,0.831625,0.7655,0.868875,0.681375,0.714125,0.518375,0.807875,0.95075,0.977375,0.99975,0.91775,0.93025,0.575,0.631375,0.65875,0.72925,0.83225,0.84875,0.701875,0.609375,0.722375,0.639,0.926375,0.853,0.9195,1.032625,0.410125,0.959,0.820875,0.587,0.92675,0.979875,1.0075,0.937,0.827625,0.69825,0.59325,0.68975,0.717625,0.625,0.756375,0.68775,0.6865,0.575,0.606125,0.6925,0.843875,0.911125,0.75775,0.858,0.62,0.102625,0.687,1.02225,0.861,0.975,1.029,0.8825,0.652875,0.650875,0.71125,0.80475,0.789625,0.744375,0.66,0.71875,0.696,0.57425,0.857125,0.842625,0.997,0.638375,0.392625,1.003625,0.533875,0.597625,1.0355,1.202625,1.0735,0.925375,0.849,0.786125,0.73575,0.805875,0.805875,0.782625,0.786,0.754,0.7675,0.68575,0.710875,0.7605,0.46825,0.916875,0.748625,1.0185,0.4505,0.2815,0.448,0.748125,1.153125,0.99475,0.88125,0.924125,0.77875,0.743,0.8145,0.8145,0.829125,0.7885,0.785625,0.756,0.68425,0.820625,0.86775,0.968875,0.9725,1.066375,0.96625,0.83175,0.8515,0.353375,0.932625,1.019375,1.053,1.00425,0.798,0.869125,0.750125,0.769875,0.84325,0.85475,0.8255,0.823625,0.763375,0.703375,0.771625,0.9155,0.9765,0.968125,0.8895,0.41575,0.59775,0.91275,1.0465,0.32075,1.01775,1.104125,0.8635,0.80575,0.717125,0.757375,0.79975,0.77875,0.756375,0.748375,0.686,0.75625,0.766125,0.724625,0.6625,0.936375,0.8725,0.268,0.667,0.0515
413,0.59025,0.78175,0.796125,0.818875,0.714125,0.68325,0.771625,0.66025,0.812,0.93825,0.868375,0.497,0.73975,0.829375,0.2015,0.96875,1.091125,1.049625,0.9475,0.850375,0.778375,0.725125,0.695375,0.768,0.858,0.816125,0.79625,0.65225,0.68175,0.69475,0.787,0.874375,1.0045,0.8895,0.894,0.863625,0.265,0.789125,0.91425,0.977,0.989625,0.914375,0.9135,0.5965,0.62875,0.695625,0.667125,0.84175,0.82425,0.718125,0.688625,0.681625,0.692875,0.899875,0.879,0.91,1.008,0.685375,1.052375,0.80625,0.654375,0.923125,0.986,0.990625,0.91275,0.854125,0.702,0.569375,0.659125,0.653,0.598125,0.751875,0.704,0.66675,0.64,0.68925,0.70875,0.875875,0.909875,0.89125,0.432625,0.1815,0.41375,0.64525,1.010625,0.7345,0.978625,1.0185,0.855125,0.687875,0.755,0.744,0.737375,0.73175,0.698625,0.6725,0.755875,0.677375,0.629375,0.873125,0.911375,1.0055,1.043375,0.773375,0.127625,0.393625,0.5735,1.011125,0.787375,0.97575,0.83075,0.783,0.816125,0.739125,0.737,0.7065,0.76875,0.7375,0.6965,0.715875,0.70325,0.811875,0.777375,0.81375,0.8965,0.733625,0.9975,0.28925,0.320625,0.465875,0.471,1.145875,0.978375,0.9115,0.808375,0.737125,0.63475,0.746,0.746,0.746,0.738125,0.7655,0.786875,0.7535,0.832,0.82675,0.9295,0.97175,0.99975,0.93975,0.991125,0.527375,0.40025,0.94775,1.037375,1.001,0.939875,0.81275,0.806125,0.709875,0.769125,0.80525,0.8065,0.797125,0.80125,0.747625,0.751,0.725875,0.89025,0.9485,0.93125,1.04125,0.4735,0.7875,0.928875,1.026375,0.930875,1.020875,0.789375,0.908,0.822125,0.759,0.72425,0.727875,0.728625,0.72225,0.706875,0.64,0.737,0.714375,0.6835,0.718625,0.86375,0.956375,0.478375,0.046625,0.051625
414,0.557,0.876375,0.9465,0.961625,0.805625,0.65125,0.448875,0.37,0.71125,0.393,1.065375,0.59325,0.638125,0.697375,0.722625,0.824,0.90575,1.047875,1.001875,0.525375,0.415375,0.480375,0.696625,0.871625,1.0295,1.013625,1.002,0.711375,0.619875,0.40275,0.572375,0.6845,0.995375,0.877625,0.45925,0.888125,0.922,0.378875,0.361125,1.040875,1.0645,0.956875,0.780125,0.381,0.55475,0.519375,0.7345,1.008875,0.99275,0.95125,0.921,0.70725,0.626,0.496625,0.814625,0.96625,1.05975,0.90125,1.012625,0.842125,0.484875,0.7715,1.00925,1.068,0.91475,0.71425,0.475875,0.43625,0.508875,0.73275,0.979875,0.991125,0.941625,0.6625,0.5475,0.354125,0.41575,0.69275,0.9145,0.703875,1.0095,0.81025,0.584625,0.573625,0.648125,0.483625,1.0565,1.0105,0.661375,0.385125,0.39175,0.4955,0.804,0.97025,0.94275,0.98975,0.798875,0.7425,0.47875,0.472125,0.79,1.0525,1.047,0.633,1.009375,0.14225,0.489375,0.898,1.0335,1.051875,1.03775,0.718,0.437625,0.42525,0.54425,0.668375,0.784875,1.003625,0.93525,1.0275,0.815625,0.636375,0.521,0.567875,0.8565,0.783125,0.992875,0.849125,0.490625,0.430875,0.570875,0.87975,1.053875,1.002875,0.784,0.45475,0.49775,0.61825,0.73475,0.781125,0.98575,0.957125,0.930625,0.7305,0.629625,0.39775,0.4705,0.82775,0.929375,0.777125,1.08025,0.907125,0.659375,0.813,1.074375,1.07325,1.08075,0.913875,0.40975,0.428875,0.66025,0.803875,0.94775,0.980125,1.0015,0.970625,0.7235,0.479875,0.64325,0.786625,0.9975,0.79175,0.35225,0.40075,0.622,0.404625,0.67075,1.07025,1.111625,0.975,0.768875,0.54025,0.551375,0.578,0.6705,0.889375,0.9505,0.960125,0.964375,0.715,0.48675,0.554625,0.7645,1.064125,0.577625,1.103125,0.05175
415,0.556625,0.734625,0.852375,0.93375,0.793625,0.53225,0.393375,0.359625,0.567875,0.962375,1.135625,0.776625,0.890625,0.2115,1.0605,0.807,1.058,1.007,0.919,0.421875,0.3975,0.545875,0.61125,0.711,0.911875,0.9605,0.951,0.6825,0.44725,0.2865,0.371875,0.650125,0.91925,0.93825,0.488375,0.904375,0.383625,0.466,1.05325,0.940625,0.9065,0.808625,0.552375,0.3625,0.525125,0.477125,0.7155,0.918875,0.935625,0.8825,0.823875,0.539875,0.359625,0.519375,0.83325,1.039,0.315375,0.48475,1.048625,0.431375,0.5815,0.9205,0.99675,1.016625,0.860375,0.3605,0.311625,0.450625,0.53925,0.7545,0.934,0.9405,0.882875,0.61675,0.50875,0.341,0.3415,0.564375,0.733,1.016,1.028125,0.804625,0.370375,0.532125,0.873125,0.855125,1.008625,0.894875,0.8045,0.431875,0.399125,0.44725,0.791,0.875875,0.987875,0.925,0.719875,0.645375,0.331375,0.418,0.72425,1.026,1.02,1.0315,0.52225,0.223625,0.806125,0.765875,0.8295,1.14075,0.945625,0.5935,0.361,0.551625,0.63225,0.63225,0.6535,0.9645,0.86425,0.9755,0.76925,0.505375,0.458,0.522375,0.747125,0.776875,1.053625,0.626875,0.268875,0.447625,0.533,1.013875,1.04825,0.94225,0.65675,0.33025,0.40725,0.52875,0.52875,0.872875,0.987,1.0005,0.882875,0.666875,0.59875,0.511375,0.485,0.877125,0.879,0.579375,0.98825,0.662875,0.405625,0.7115,1.081875,1.04225,0.986625,0.918875,0.440375,0.499375,0.574625,0.7915,0.893875,0.989125,0.96875,0.925125,0.641125,0.5575,0.6405,0.785625,1.022,0.452375,0.459875,0.837625,0.37525,0.39875,1.068375,1.092125,0.916625,0.881,0.616375,0.3255,0.46975,0.508625,0.461625,0.85225,0.92625,0.972,0.940625,0.606875,0.394375,0.422375,0.671,1.02625,1.01725,1.0835,0.051875
416,0.50325,0.658375,0.671875,0.702125,0.623125,0.528625,0.56125,0.49325,0.7375,0.94775,0.500875,0.138125,0.782125,0.862,0.26075,0.31425,0.88325,0.8675,0.823375,0.64125,0.622375,0.594625,0.572125,0.61125,0.716125,0.6585,0.734125,0.635,0.561875,0.587875,0.5975,0.770375,0.919125,0.861875,0.814125,0.7525,0.165875,0.37275,0.922625,0.83575,0.825625,0.820125,0.744875,0.442875,0.476625,0.49925,0.5665,0.63125,0.702125,0.677375,0.656,0.56575,0.48325,0.83175,0.831625,0.893625,0.75775,0.745375,0.360375,0.194375,0.13525,0.721875,0.845125,0.84525,0.675,0.681,0.554875,0.444875,0.474,0.501125,0.517875,0.65875,0.6495,0.625,0.570875,0.467375,0.549625,0.76175,0.86375,0.61575,0.795,0.462,0.8315,0.469875,0.8545,0.649125,0.8035,0.802875,0.581375,0.5465,0.5335,0.56825,0.71525,0.53425,0.655875,0.61025,0.58775,0.486625,0.555375,0.8405,0.87175,0.990625,0.651125,0.552125,0.83575,0.6365,0.3385,0.79925,0.4975,0.9285,0.748875,0.699625,0.73375,0.5395,0.688375,0.66875,0.64675,0.64925,0.66325,0.601125,0.598375,0.57375,0.651875,0.66225,0.944,0.708375,0.943125,0.445875,0.191875,0.36275,0.738125,1.069625,0.92725,0.774,0.71725,0.6335,0.518,0.612125,0.63075,0.5985,0.69325,0.73575,0.67425,0.615875,0.52,0.800625,0.895375,0.97925,0.905625,0.85875,0.5285,0.878625,0.835125,0.78775,0.9485,0.9245,0.901125,0.7265,0.65725,0.66175,0.666625,0.548375,0.686875,0.6725,0.767125,0.764,0.569,0.59275,0.790625,0.88625,0.878875,0.662625,0.79625,0.493625,0.833,0.90925,0.78125,0.429125,0.6915,0.8415,0.7225,0.49025,0.591375,0.5715,0.4435,0.60625,0.634375,0.628,0.640875,0.595375,0.587125,0.4885,0.9215,1.017375,0.274125,0.746375,0.052
