,2013_01_01_EVI,2013_01_17_EVI,2013_02_02_EVI,2013_02_18_EVI,2013_03_06_EVI,2013_03_22_EVI,2013_04_07_EVI,2013_04_23_EVI,2013_05_09_EVI,2013_05_25_EVI,2013_06_10_EVI,2013_06_26_EVI,2013_07_12_EVI,2013_07_28_EVI,2013_08_13_EVI,2013_08_29_EVI,2013_09_14_EVI,2013_09_30_EVI,2013_10_16_EVI,2013_11_01_EVI,2013_11_17_EVI,2013_12_03_EVI,2013_12_19_EVI,2014_01_01_EVI,2014_01_17_EVI,2014_02_02_EVI,2014_02_18_EVI,2014_03_06_EVI,2014_03_22_EVI,2014_04_07_EVI,2014_04_23_EVI,2014_05_09_EVI,2014_05_25_EVI,2014_06_10_EVI,2014_06_26_EVI,2014_07_12_EVI,2014_07_28_EVI,2014_08_13_EVI,2014_08_29_EVI,2014_09_14_EVI,2014_09_30_EVI,2014_10_16_EVI,2014_11_01_EVI,2014_11_17_EVI,2014_12_03_EVI,2014_12_19_EVI,2015_01_01_EVI,2015_01_17_EVI,2015_02_02_EVI,2015_02_18_EVI,2015_03_06_EVI,2015_03_22_EVI,2015_04_07_EVI,2015_04_23_EVI,2015_05_09_EVI,2015_05_25_EVI,2015_06_10_EVI,2015_06_26_EVI,2015_07_12_EVI,2015_07_28_EVI,2015_08_13_EVI,2015_08_29_EVI,2015_09_14_EVI,2015_09_30_EVI,2015_10_16_EVI,2015_11_01_EVI,2015_11_17_EVI,2015_12_03_EVI,2015_12_19_EVI,2016_01_01_EVI,2016_01_17_EVI,2016_02_02_EVI,2016_02_18_EVI,2016_03_05_EVI,2016_03_21_EVI,2016_04_06_EVI,2016_04_22_EVI,2016_05_08_EVI,2016_05_24_EVI,2016_06_09_EVI,2016_06_25_EVI,2016_07_11_EVI,2016_07_27_EVI,2016_08_12_EVI,2016_08_28_EVI,2016_09_13_EVI,2016_09_29_EVI,2016_10_15_EVI,2016_10_31_EVI,2016_11_16_EVI,2016_12_02_EVI,2016_12_18_EVI,2017_01_01_EVI,2017_01_17_EVI,2017_02_02_EVI,2017_02_18_EVI,2017_03_06_EVI,2017_03_22_EVI,2017_04_07_EVI,2017_04_23_EVI,2017_05_09_EVI,2017_05_25_EVI,2017_06_10_EVI,2017_06_26_EVI,2017_07_12_EVI,2017_07_28_EVI,2017_08_13_EVI,2017_08_29_EVI,2017_09_14_EVI,2017_09_30_EVI,2017_10_16_EVI,2017_11_01_EVI,2017_11_17_EVI,2017_12_03_EVI,2017_12_19_EVI,2018_01_01_EVI,2018_01_17_EVI,2018_02_02_EVI,2018_02_18_EVI,2018_03_06_EVI,2018_03_22_EVI,2018_04_07_EVI,2018_04_23_EVI,2018_05_09_EVI,2018_05_25_EVI,2018_06_10_EVI,2018_06_26_EVI,2018_07_12_EVI,2018_07_28_EVI,2018_08_13_EVI,2018_08_29_EVI,2018_09_14_EVI,2018_09_30_EVI,2018_10_16_EVI,2018_11_01_EVI,2018_11_17_EVI,2018_12_03_EVI,2018_12_19_EVI,2019_01_01_EVI,2019_01_17_EVI,2019_02_02_EVI,2019_02_18_EVI,2019_03_06_EVI,2019_03_22_EVI,2019_04_07_EVI,2019_04_23_EVI,2019_05_09_EVI,2019_05_25_EVI,2019_06_10_EVI,2019_06_26_EVI,2019_07_12_EVI,2019_07_28_EVI,2019_08_13_EVI,2019_08_29_EVI,2019_09_14_EVI,2019_09_30_EVI,2019_10_16_EVI,2019_11_01_EVI,2019_11_17_EVI,2019_12_03_EVI,2019_12_19_EVI,2020_01_01_EVI,2020_01_17_EVI,2020_02_02_EVI,2020_02_18_EVI,2020_03_05_EVI,2020_03_21_EVI,2020_04_06_EVI,2020_04_22_EVI,2020_05_08_EVI,2020_05_24_EVI,2020_06_09_EVI,2020_06_25_EVI,2020_07_11_EVI,2020_07_27_EVI,2020_08_12_EVI,2020_08_28_EVI,2020_09_13_EVI,2020_09_29_EVI,2020_10_15_EVI,2020_10_31_EVI,2020_11_16_EVI,2020_12_02_EVI,2020_12_18_EVI,system:index
249,0.32425,0.52075,0.61825,0.614125,0.484,0.42175,0.265875,0.241375,0.42725,0.656875,0.71375,0.394875,0.740875,0.26475,0.533375,0.270125,0.6375,0.661625,0.626625,0.27575,0.198625,0.235375,0.347375,0.4945,0.72,0.714,0.7095,0.39125,0.288625,0.205875,0.210875,0.505,0.738625,0.727125,0.828125,0.82625,0.44225,0.2275,0.5065,0.671,0.650125,0.590625,0.447625,0.152875,0.239875,0.262625,0.498875,0.70875,0.67875,0.50875,0.488,0.298375,0.209,0.334,0.387,0.856875,0.6105,0.992875,0.741875,0.335375,0.17,0.39375,0.678875,0.656375,0.64425,0.39675,0.186875,0.181875,0.294125,0.4855,0.69925,0.644625,0.53325,0.3075,0.232,0.21375,0.193375,0.49525,0.741875,1.0205,0.255375,0.713125,0.353625,0.17725,0.406625,0.724625,0.784375,0.641375,0.53325,0.206875,0.212375,0.228375,0.4925,0.648375,0.6735,0.56075,0.35275,0.2965,0.221625,0.3955,0.580625,0.823125,0.9425,0.64625,0.7325,0.27275,0.41975,0.5385,0.654,0.707125,0.66225,0.408125,0.155,0.207,0.33475,0.3545,0.457375,0.773,0.617,0.68475,0.453375,0.319,0.297875,0.308625,0.32025,0.61525,0.65825,0.60025,0.39575,0.42,0.543875,0.68025,0.738875,0.62775,0.363,0.173375,0.21425,0.436,0.436,0.660875,0.74625,0.711625,0.528375,0.357375,0.37325,0.267875,0.332125,0.562375,0.52575,1.026375,0.368125,0.481375,0.449875,0.472,0.747625,0.749375,0.714,0.543125,0.165625,0.2095,0.304125,0.478375,0.646,0.75275,0.69725,0.60375,0.468625,0.273375,0.331625,0.444125,0.707,0.67525,0.641125,0.22575,0.215875,0.138625,0.4675,0.7335,0.807125,0.629125,0.504,0.157875,0.263875,0.3445,0.031125
250,0.270625,0.498,0.555125,0.625625,0.4445,0.369375,0.158,0.1995,0.494625,0.592125,0.97425,0.7565,0.3025,0.299125,0.1805,0.53225,0.5365,0.66625,0.656,0.331,0.154125,0.183625,0.270875,0.427375,0.68075,0.688125,0.6435,0.33925,0.229875,0.160875,0.24075,0.602375,0.8265,0.771875,1.017125,0.34325,0.368875,0.17575,0.66325,0.752875,0.72525,0.658625,0.53,0.145,0.217125,0.218125,0.4845,0.662625,0.6825,0.462375,0.50425,0.2905,0.21375,0.30725,0.4145,0.9455,0.554875,0.641625,0.465875,0.2805,0.144,0.361,0.80325,0.718,0.701625,0.384,0.236625,0.16325,0.256625,0.4775,0.64825,0.68625,0.501625,0.31175,0.214375,0.193875,0.21575,0.48575,0.541625,0.910625,1.00175,0.4725,0.37575,0.19675,0.54725,0.81925,0.86075,0.730625,0.661875,0.192125,0.15,0.1705,0.437,0.624,0.666625,0.521,0.404,0.311,0.184,0.3745,0.501875,0.7845,0.80575,0.508375,0.235125,0.1735,0.365875,0.4455,0.64125,0.707625,0.71175,0.469375,0.158625,0.174,0.265375,0.310625,0.4165,0.75375,0.6565,0.66675,0.452875,0.348125,0.2845,0.257125,0.4155,0.658375,0.55325,0.345875,0.178,0.26675,0.41175,0.93,0.76225,0.67725,0.384875,0.201,0.1655,0.3685,0.3685,0.68475,0.766125,0.72275,0.601625,0.412375,0.342125,0.29525,0.557125,0.566125,0.634375,0.99,0.715125,0.33025,0.2015,0.60125,0.873625,0.761875,0.67375,0.440375,0.165375,0.171375,0.331375,0.584125,0.7155,0.785,0.71275,0.573125,0.41725,0.247125,0.322375,0.5105,0.714625,0.556,0.487,0.27325,0.17475,0.107875,0.667125,0.7365,0.849125,0.598875,0.434375,0.1625,0.286625,0.34375,0.03125
251,0.270625,0.498,0.555125,0.625625,0.4445,0.369375,0.158,0.1995,0.494625,0.592125,0.97425,0.7565,0.3025,0.299125,0.1805,0.53225,0.5365,0.66625,0.656,0.331,0.154125,0.183625,0.270875,0.427375,0.68075,0.688125,0.6435,0.33925,0.229875,0.160875,0.24075,0.602375,0.8265,0.771875,1.017125,0.34325,0.368875,0.17575,0.66325,0.752875,0.72525,0.658625,0.53,0.145,0.217125,0.218125,0.4845,0.662625,0.6825,0.462375,0.50425,0.2905,0.21375,0.30725,0.4145,0.9455,0.554875,0.641625,0.465875,0.2805,0.144,0.361,0.80325,0.718,0.701625,0.384,0.236625,0.16325,0.256625,0.4775,0.64825,0.68625,0.501625,0.31175,0.214375,0.193875,0.21575,0.48575,0.541625,0.910625,1.00175,0.4725,0.37575,0.19675,0.54725,0.81925,0.86075,0.730625,0.661875,0.192125,0.15,0.1705,0.437,0.624,0.666625,0.521,0.404,0.311,0.184,0.3745,0.501875,0.7845,0.80575,0.508375,0.235125,0.1735,0.365875,0.4455,0.64125,0.707625,0.71175,0.469375,0.158625,0.174,0.265375,0.310625,0.4165,0.75375,0.6565,0.66675,0.452875,0.348125,0.2845,0.257125,0.4155,0.658375,0.55325,0.345875,0.178,0.26675,0.41175,0.93,0.76225,0.67725,0.384875,0.201,0.1655,0.3685,0.3685,0.68475,0.766125,0.72275,0.601625,0.412375,0.342125,0.29525,0.557125,0.566125,0.634375,0.99,0.715125,0.33025,0.2015,0.60125,0.873625,0.761875,0.67375,0.440375,0.165375,0.171375,0.331375,0.584125,0.7155,0.785,0.71275,0.573125,0.41725,0.247125,0.322375,0.5105,0.714625,0.556,0.487,0.27325,0.17475,0.107875,0.667125,0.7365,0.849125,0.598875,0.434375,0.1625,0.286625,0.34375,0.031375
252,0.21875,0.38625,0.4265,0.407,0.468375,0.42325,0.440875,0.487375,0.490625,0.53975,0.599375,0.317875,0.546125,0.365875,0.30525,0.32475,0.58875,0.696625,0.6475,0.432,0.289,0.24225,0.355875,0.331125,0.414625,0.41875,0.459,0.368375,0.39825,0.34925,0.383,0.47275,0.624625,0.668375,0.5195,0.615125,0.556875,0.359875,0.611875,0.7045,0.68425,0.56175,0.51175,0.3225,0.260875,0.229375,0.35675,0.460625,0.467375,0.3915,0.419625,0.334125,0.415875,0.396625,0.439125,0.791875,0.358,0.664625,0.63775,0.17225,0.18575,0.4325,0.67225,0.663125,0.561,0.421625,0.270875,0.2525,0.301875,0.34425,0.424,0.43575,0.432375,0.367875,0.322125,0.401875,0.29975,0.5375,0.620375,0.603375,0.789,0.438875,0.263,0.412375,0.453625,0.335,0.75225,0.5595,0.4315,0.2795,0.358625,0.25875,0.334375,0.4465,0.421125,0.3925,0.367,0.406625,0.397125,0.44275,0.56325,0.69875,0.815125,0.422875,0.43425,0.485375,0.21225,0.474,0.408,0.669625,0.502625,0.5035,0.375125,0.221375,0.28575,0.296875,0.35975,0.524125,0.463875,0.61675,0.486375,0.518875,0.436,0.337375,0.219875,0.3735,0.602375,0.59475,0.3825,0.226625,0.342625,0.68775,0.665125,0.678625,0.552,0.30975,0.235125,0.36,0.274375,0.439,0.482625,0.521875,0.66175,0.526625,0.557125,0.4985,0.3415,0.471,0.592,0.7465,0.54675,0.394875,0.330625,0.3035,0.696,0.698875,0.679,0.519,0.259625,0.28925,0.327375,0.411375,0.475625,0.525125,0.499,0.528125,0.493625,0.448875,0.418125,0.507375,0.596375,0.554875,0.77975,0.2575,0.194875,0.168125,0.506125,0.6595,0.753,0.6185,0.574125,0.226875,0.28425,0.30825,0.0315
253,0.282875,0.493625,0.61575,0.6485,0.538125,0.402375,0.16425,0.160625,0.398125,0.89825,0.97575,0.7565,0.571875,0.305625,0.357375,0.417,0.49775,0.74475,0.66475,0.32225,0.120875,0.193,0.304875,0.47375,0.7555,0.740375,0.622,0.462875,0.287,0.16825,0.22675,0.61175,0.7255,0.760375,1.013875,0.468,0.488375,0.177875,0.595,0.771125,0.72525,0.637375,0.541125,0.12525,0.202375,0.204375,0.48825,0.591,0.72675,0.493125,0.488625,0.313,0.219375,0.298,0.4045,0.926625,0.616875,0.716625,0.508375,0.238,0.144,0.540125,0.82825,0.69075,0.69075,0.337875,0.17375,0.158875,0.275125,0.452,0.69525,0.587875,0.480875,0.290375,0.21925,0.175125,0.220375,0.488625,0.537125,0.904375,1.063875,0.8495,0.381375,0.142375,0.510875,0.881375,0.853875,0.68375,0.655,0.183125,0.1515,0.182125,0.485125,0.665125,0.651125,0.512375,0.42125,0.305875,0.183375,0.402625,0.54775,0.912375,0.899125,0.59425,0.63775,0.23025,0.3255,0.6075,0.814125,0.69575,0.716375,0.43075,0.12125,0.205375,0.282125,0.293625,0.445375,0.796625,0.640875,0.600125,0.407,0.3225,0.268625,0.2885,0.549375,0.655625,0.427375,0.670875,0.241,0.229625,0.40325,0.653375,0.7825,0.64375,0.43875,0.14175,0.144875,0.323875,0.323875,0.66275,0.687,0.65425,0.55475,0.407,0.34175,0.283125,0.632875,0.568,0.698875,0.985125,0.55675,0.305625,0.343375,0.61425,0.866125,0.759,0.633375,0.431,0.140375,0.190625,0.397125,0.575,0.700875,0.785875,0.684,0.489125,0.35075,0.26875,0.351875,0.539625,0.7105,0.72325,0.64975,0.343,0.184125,0.219375,0.4105,0.774,0.959375,0.606,0.39875,0.16975,0.275875,0.408375,0.031625
254,0.34225,0.47125,0.61475,0.496375,0.49075,0.411625,0.321375,0.324625,0.48475,0.64225,0.835,0.66475,0.713625,0.595875,0.23525,0.41475,0.479,0.583125,0.594625,0.27575,0.238125,0.297125,0.35025,0.48625,0.677375,0.512375,0.597,0.365125,0.380875,0.2275,0.307375,0.452875,0.72325,0.677375,0.85075,0.8165,0.61225,0.3285,0.270125,0.6085,0.65625,0.532375,0.446625,0.224375,0.2715,0.288625,0.499875,0.559875,0.5155,0.473125,0.445625,0.324875,0.36825,0.355,0.427625,0.8395,0.871375,0.930125,0.747625,0.2885,0.16625,0.394,0.66,0.653125,0.6305,0.364875,0.305875,0.181625,0.298,0.439125,0.598625,0.6055,0.5375,0.357625,0.245125,0.21375,0.259875,0.495875,0.502875,0.89975,0.2695,0.6765,0.204875,0.127875,0.39525,0.68575,0.740625,0.540625,0.519875,0.208625,0.265875,0.238875,0.4415,0.609,0.640125,0.577375,0.3805,0.323625,0.260625,0.361125,0.484875,0.668625,0.91975,0.492875,0.551625,0.351375,0.42925,0.5575,0.6385,0.637875,0.643875,0.43775,0.315,0.291375,0.3355,0.31975,0.413125,0.716625,0.45525,0.675125,0.42625,0.383375,0.34375,0.323125,0.600375,0.520875,0.5835,0.564125,0.45775,0.45725,0.519625,0.444625,0.629875,0.590125,0.467,0.18875,0.224375,0.39575,0.39575,0.650625,0.5875,0.653125,0.528375,0.397,0.358,0.2945,0.392,0.554,0.582625,1.026375,0.752625,0.325,0.531,0.52375,0.714625,0.72675,0.64625,0.5815,0.31075,0.301,0.3375,0.481125,0.551625,0.6325,0.570125,0.60375,0.465125,0.390125,0.334875,0.47425,0.6755,0.66625,0.499875,0.26475,0.1265,0.291125,0.49725,0.568375,0.7525,0.631125,0.48825,0.28275,0.263875,0.300875,0.03175
255,0.35475,0.5535,0.65175,0.589625,0.4235,0.324625,0.134,0.191125,0.352125,0.59975,0.610125,0.492875,0.539125,0.3425,0.484625,0.548375,0.6945,0.59425,0.539,0.26425,0.112625,0.206875,0.29475,0.461125,0.6975,0.742,0.647,0.356875,0.293,0.157625,0.177375,0.446125,0.667875,0.73825,0.85125,0.7995,0.19375,0.227625,0.713125,0.632875,0.658125,0.570375,0.41075,0.144375,0.23975,0.281,0.523,0.691375,0.67675,0.526625,0.4795,0.294,0.21075,0.27825,0.372875,0.930625,0.368875,0.949875,0.829,0.601125,0.185625,0.3555,0.645625,0.63025,0.559875,0.323375,0.175,0.15375,0.26925,0.4585,0.686125,0.677,0.487875,0.257,0.20125,0.1895,0.18625,0.481875,0.52,1.004,0.9155,0.691625,0.5855,0.217875,0.3845,0.3005,0.802125,0.649625,0.54625,0.15175,0.151625,0.187125,0.46475,0.66025,0.664,0.570625,0.27175,0.32175,0.159,0.32875,0.58775,1.03975,0.941375,0.4905,0.925,0.484375,0.223125,0.493875,0.7615,0.70225,0.73525,0.4715,0.11775,0.185,0.245625,0.3285,0.441125,0.76475,0.5055,0.661,0.427,0.314375,0.269125,0.27175,0.282125,0.6275,0.841125,0.690875,0.278125,0.29625,0.351625,0.784,0.737625,0.65325,0.454125,0.12125,0.139625,0.290375,0.34375,0.66425,0.739125,0.728125,0.59775,0.42725,0.391875,0.1575,0.273375,0.5305,0.76575,0.968875,0.6665,0.746,0.33725,0.39,0.687625,0.762125,0.78225,0.541875,0.126,0.175,0.256,0.4765,0.585,0.764125,0.685625,0.647875,0.443,0.311875,0.235625,0.417,0.7145,0.80925,0.655875,0.3275,0.197875,0.1905,0.422125,0.74825,0.810375,0.700125,0.52275,0.1315,0.206625,0.26375,0.031875
256,0.340625,0.458625,0.499125,0.528125,0.4835,0.39975,0.323875,0.324625,0.427125,0.666625,0.71375,0.68575,0.760875,0.656625,0.352,0.394625,0.88725,0.581125,0.580125,0.36625,0.1965,0.299875,0.344875,0.420625,0.629625,0.585375,0.629,0.39975,0.390875,0.26875,0.305625,0.452875,0.72575,0.6645,0.880875,0.766125,0.61225,0.223625,0.257625,0.609125,0.5615,0.555,0.39375,0.224375,0.265375,0.288625,0.5175,0.565125,0.549,0.50875,0.44175,0.289625,0.311375,0.344625,0.40025,0.872625,0.805625,0.803875,0.7505,0.335375,0.17,0.449125,0.693875,0.577625,0.615625,0.371,0.299625,0.2585,0.298,0.439125,0.598625,0.56925,0.456625,0.319125,0.254625,0.297875,0.27325,0.50975,0.52025,1.0205,0.32175,0.56825,0.39525,0.13025,0.406625,0.724625,0.704875,0.57975,0.5345,0.280875,0.25175,0.25875,0.50875,0.643,0.53675,0.472125,0.37625,0.3435,0.221625,0.35575,0.514625,0.699625,0.863375,0.487625,0.70275,0.216625,0.41975,0.5575,0.36225,0.655875,0.534375,0.42925,0.25775,0.272875,0.317,0.431125,0.447,0.773,0.550625,0.573,0.42625,0.382875,0.37,0.325125,0.601875,0.566875,0.6895,0.680125,0.445,0.530125,0.551875,0.6075,0.702125,0.59275,0.4685,0.269875,0.257125,0.34325,0.34325,0.627125,0.627625,0.571125,0.528375,0.35425,0.387375,0.267875,0.378375,0.538875,0.494375,1.026375,0.294875,0.450875,0.35825,0.49475,0.747625,0.68925,0.64625,0.601125,0.302125,0.275,0.328125,0.471125,0.561375,0.674625,0.607875,0.60375,0.49475,0.38275,0.331625,0.547875,0.707,0.6625,0.519375,0.224875,0.182625,0.276625,0.49725,0.61625,0.784375,0.639,0.49,0.237125,0.2925,0.286,0.032
257,0.21875,0.38625,0.4265,0.407,0.468375,0.42325,0.440875,0.487375,0.490625,0.53975,0.599375,0.317875,0.546125,0.365875,0.30525,0.32475,0.58875,0.696625,0.6475,0.432,0.289,0.24225,0.355875,0.331125,0.414625,0.41875,0.459,0.368375,0.39825,0.34925,0.383,0.47275,0.624625,0.668375,0.5195,0.615125,0.556875,0.359875,0.611875,0.7045,0.68425,0.56175,0.51175,0.3225,0.260875,0.229375,0.35675,0.460625,0.467375,0.3915,0.419625,0.334125,0.415875,0.396625,0.439125,0.791875,0.358,0.664625,0.63775,0.17225,0.18575,0.4325,0.67225,0.663125,0.561,0.421625,0.270875,0.2525,0.301875,0.34425,0.424,0.43575,0.432375,0.367875,0.322125,0.401875,0.29975,0.5375,0.620375,0.603375,0.789,0.438875,0.263,0.412375,0.453625,0.335,0.75225,0.5595,0.4315,0.2795,0.358625,0.25875,0.334375,0.4465,0.421125,0.3925,0.367,0.406625,0.397125,0.44275,0.56325,0.69875,0.815125,0.422875,0.43425,0.485375,0.21225,0.474,0.408,0.669625,0.502625,0.5035,0.375125,0.221375,0.28575,0.296875,0.35975,0.524125,0.463875,0.61675,0.486375,0.518875,0.436,0.337375,0.219875,0.3735,0.602375,0.59475,0.3825,0.226625,0.342625,0.68775,0.665125,0.678625,0.552,0.30975,0.235125,0.36,0.274375,0.439,0.482625,0.521875,0.66175,0.526625,0.557125,0.4985,0.3415,0.471,0.592,0.7465,0.54675,0.394875,0.330625,0.3035,0.696,0.698875,0.679,0.519,0.259625,0.28925,0.327375,0.411375,0.475625,0.525125,0.499,0.528125,0.493625,0.448875,0.418125,0.507375,0.596375,0.554875,0.77975,0.2575,0.194875,0.168125,0.506125,0.6595,0.753,0.6185,0.574125,0.226875,0.28425,0.30825,0.032125
258,0.246125,0.4175,0.5985,0.585375,0.635375,0.590375,0.385875,0.313875,0.374125,0.613,0.75325,0.379,0.281375,0.2675,0.73225,0.465625,0.86725,0.731375,0.63375,0.288875,0.180375,0.235,0.33575,0.422875,0.535125,0.709375,0.62125,0.513125,0.531375,0.219375,0.344125,0.362375,0.634375,0.6225,0.676875,0.354125,0.349125,0.2445,0.685375,0.75025,0.69125,0.603875,0.58,0.2115,0.26,0.256375,0.33725,0.453125,0.444,0.656625,0.6365,0.5675,0.481375,0.373,0.36375,0.476625,0.435375,0.473,0.685625,0.343375,0.21875,0.38425,0.77275,0.6655,0.659,0.443,0.317625,0.225,0.27075,0.31925,0.482625,0.419625,0.630625,0.4795,0.375125,0.383,0.323125,0.34875,0.369875,0.832,0.40325,0.378125,0.25325,0.175,0.435,0.686625,0.851125,0.624625,0.36475,0.2535,0.232625,0.21725,0.3885,0.507125,0.3985,0.540375,0.56125,0.559,0.301125,0.400625,0.407625,0.57075,0.7755,0.340125,0.513,0.379625,0.49775,0.5855,0.7335,0.844,0.7375,0.4085,0.183625,0.261625,0.3525,0.3525,0.476375,0.716625,0.55225,0.749,0.55425,0.547,0.48225,0.3725,0.469,0.6355,0.81675,0.417,0.18925,0.226875,0.464875,0.825375,0.726625,0.612625,0.43475,0.1925,0.183625,0.320125,0.320125,0.5365,0.60075,0.57325,0.553375,0.471875,0.6295,0.442125,0.465125,0.568625,0.622625,0.4325,0.6045,0.209625,0.478125,0.561125,0.893,0.738375,0.781375,0.44225,0.171,0.176625,0.26075,0.4365,0.564375,0.60775,0.65925,0.61425,0.60325,0.519,0.37975,0.562,0.58,0.6585,0.477625,0.337375,0.162875,0.44625,0.5005,0.78675,0.75375,0.6295,0.3815,0.2165,0.291375,0.329375,0.03225
259,0.339375,0.404625,0.375125,0.474375,0.45075,0.4315,0.535625,0.535125,0.53675,0.606875,0.674,0.31175,0.40925,0.302125,0.624,0.656,0.642875,0.64025,0.6515,0.45525,0.427125,0.378,0.48575,0.396375,0.4535,0.394,0.508375,0.377875,0.429875,0.434875,0.47225,0.509625,0.676625,0.62925,0.520125,0.60625,0.50625,0.404125,0.626,0.642125,0.644375,0.582,0.584875,0.4075,0.397625,0.433,0.395625,0.422125,0.373,0.41275,0.416375,0.3645,0.50375,0.440125,0.498,0.731875,0.73775,0.60575,0.737375,0.2075,0.15975,0.60025,0.671625,0.604375,0.5835,0.5545,0.442,0.34425,0.339875,0.380875,0.48075,0.467375,0.409125,0.447875,0.41525,0.46325,0.3845,0.622125,0.607875,0.603375,0.55025,0.414,0.358625,0.559875,0.532875,0.309625,0.66875,0.6255,0.47575,0.514,0.463625,0.30875,0.447375,0.55125,0.491125,0.43525,0.43525,0.439875,0.406375,0.482375,0.5705,0.601125,0.714875,0.496875,0.63575,0.459875,0.925375,0.618875,0.459375,0.48275,0.689625,0.60025,0.505125,0.47275,0.391375,0.399875,0.425625,0.62125,0.419625,0.427,0.45775,0.422375,0.503,0.471,0.3015,0.600375,0.4165,0.619625,0.5215,0.337875,0.581,0.5855,0.638625,0.54575,0.553875,0.432,0.314625,0.4785,0.4785,0.4665,0.454625,0.466375,0.367125,0.429,0.473125,0.4725,0.451625,0.548125,0.594625,0.67425,0.649,0.2955,0.659125,0.33625,0.6365,0.633125,0.614,0.491,0.399375,0.38675,0.4095,0.4855,0.493,0.50725,0.484375,0.5165,0.489625,0.381875,0.4165,0.56025,0.668375,0.576625,0.420375,0.43625,0.306875,0.315375,0.5575,0.598375,0.5335,0.622875,0.50125,0.368875,0.47125,0.386875,0.032375
